id,text,classification,model_ai,prompt,created_at,updated_at,investment_target
19986,"Elon Musk pode se tornar o primeiro trilionário da história com novo pacote da Tesla. Elon Musk pode se tornar o primeiro trilionário com um novo pacote de remuneração da Tesla, que prevê até 12% das ações se a capitalização da empresa atingir US$ 8,6 trilhões. Seus ganhos estão ligados a metas de desempenho, incluindo inovação tecnológica e crescimento da Tesla, que investe em IA, robótica e veículos autônomos. O pacote também inclui participação na xAI e na plataforma X, e analistas consideram o desafio de alcançar a meta como um ""sonho com risco calculado"".",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:43,,GENERICO
19987,"B3 (B3SA3) estuda reduzir ciclo de liquidação de ações de D+2 para D+1. A B3 está implementando um projeto para reduzir o ciclo de liquidação de ações de D+2 para D+1, com início previsto para fevereiro de 2028. O objetivo é aumentar a eficiência operacional e alinhar o Brasil a mercados internacionais, como os EUA e a Europa. A B3 criou um Comitê da Indústria para coordenar as mudanças e formou grupos técnicos para planejar a transição, que será definida até 2028.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:43,,GENERICO
19988,"Vem aí a MBRF: Cade aprova fusão entre BRF (BRFS3) e Marfrig (MRFG3) por unanimidade e sem restrições. O Cade aprovou a fusão entre BRF e Marfrig, criando a MBRF Global Foods Company, sem restrições. A operação foi considerada sem preocupações concorrenciais, pois a participação conjunta das empresas nos mercados de sobreposição é inferior a 20%. A nova companhia será uma das maiores do setor alimentício, com faturamento anual de R$ 152 bilhões e presença em 117 países.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:45,,GENERICO
19989,"Por que Brasil e Chile serão os pilares da inteligência artificial no futuro, segundo o BTG Pactual. O BTG Pactual destacou Brasil e Chile como centros estratégicos para a Inteligência Artificial (IA) devido à abundância e baixo custo de energia, especialmente renovável. Ambos os países têm grandes quantidades de energia desperdiçada, que poderia abastecer novos data centers. O Brasil já possui 188 data centers e o Chile planeja triplicar sua capacidade até 2030, com investimentos e projetos planejados para atrair US$ 2,5 bilhões.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:46,,GENERICO
19990,"Dólar cai a R$ 5,41 com dados do mercado de trabalho dos EUA. O dólar recuou 0,61% nesta sexta-feira, fechando a R$ 5,4139, após o relatório de emprego nos EUA reforçar a expectativa de corte de juros pelo Federal Reserve. A economia dos EUA criou apenas 22 mil postos de trabalho em agosto, abaixo das expectativas, o que aumentou as apostas em um corte mais agressivo da taxa de juros. No Brasil, dados econômicos mostraram superávit na balança comercial e uma queda de 0,3% nos preços ao produtor em julho.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:48,,GENERICO
19991,"Mini-índice sobe após publicação do Payroll e dólar futuro cai. O mini-índice (WINV25) fechou em alta de 1,21%, aos 144.700 pontos, impulsionado pelos dados fracos de emprego nos EUA, que reforçaram a expectativa de cortes de juros pelo Federal Reserve. O dólar futuro recuou 0,67%, cotado a R$ 5,4450. A análise técnica do BTG Pactual sugere que o mini-índice pode ter um novo movimento de alta, enquanto o dólar futuro está operando em um range estreito, com suportes em R$ 5,460 e R$ 5,420.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:49,,GENERICO
19992,"México foi o principal destino da carne de frango do Brasil em agosto, aponta ABPA. Em agosto, o México se tornou o principal destino das exportações de carne de frango do Brasil, com um crescimento de 873,3%, totalizando 37,5 mil toneladas. As exportações totais de carne de frango aumentaram 3,9%, com destaque para a retomada das compras por países como Chile e União Europeia, após o controle da gripe aviária. No entanto, a receita com exportações caiu 11,9% em relação ao ano anterior, somando US$ 699,4 milhões.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:49,,GENERICO
19993,"STF marca sessões extras para julgamento de Bolsonaro por tentativa de golpe. O STF autorizou duas sessões extraordinárias na quinta-feira da próxima semana para o julgamento de Jair Bolsonaro e sete réus acusados de tentativa de golpe de Estado. O julgamento, iniciado nesta semana, já incluiu as defesas dos réus e a sustentação do procurador-geral da República, que pediu a condenação. A expectativa é que Bolsonaro seja condenado, e o julgamento será retomado na próxima terça-feira com o voto de Alexandre de Moraes.",NEGATIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:50,,GENERICO
19994,"Portuguesa Mota-Engil leva concessão do Túnel Santos-Guarujá. A Mota-Engil venceu o leilão para a concessão do túnel Santos-Guarujá, com um desconto de 0,5% sobre a contraprestação anual de R$ 438 milhões. A empresa será responsável pela construção, operação e manutenção do túnel, com investimento estimado de R$ 6,8 bilhões, sendo R$ 5,14 bilhões de aporte público. O projeto, previsto para iniciar em 2028, visa reduzir o tempo de travessia entre os dois municípios para cerca de dois minutos.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:51,,GENERICO
19995,"Payroll ‘garante’ corte de juros nos EUA em setembro; debate é sobre tamanho. O Federal Reserve pode cortar os juros já em setembro, após a divulgação dos dados do payroll de agosto, que mostraram a criação de apenas 22 mil vagas, bem abaixo da expectativa de 76 mil. Apesar da inflação ainda estar acima da meta, a preocupação do Fed com a deterioração do mercado de trabalho tem levado a uma expectativa de redução da taxa de juros. A projeção é de três cortes de 0,25 ponto percentual até o final do ano, com o próximo corte em setembro.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:52,,GENERICO
19996,"Ibovespa (IBOV) renova máximas com perspectiva de corte de juros nos EUA. O Ibovespa subiu 1,2% nesta sexta-feira, fechando a 142.691 pontos, impulsionado pela expectativa de corte de juros nos EUA após dados fracos do mercado de trabalho. Magazine Luiza e Ultrapar se destacaram com altas de 7% e 6%, respectivamente, enquanto as ações da Petrobras caíram quase 2%. A expectativa é que o Federal Reserve corte os juros em setembro, com possibilidade de mais cortes até o final do ano, dependendo da inflação de agosto.",POSITIVE,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:54,,GENERICO
19997,"Trader Rodrigo Cohen lança robôs de investimento que buscam até R$ 900 por mês com índice, dólar e bitcoin, em média. Rodrigo Cohen, em parceria com a Opt.me, desenvolveu os Robôs Cohen, ferramentas automatizadas para operar no mercado de índice, dólar e bitcoin, permitindo que investidores automatizem suas operações e busquem metas de renda mensal de até R$ 9.000. O projeto oferece escalabilidade, começando com um investimento mínimo de R$ 3.000, e permite multiplicar operações de acordo com o perfil de risco do investidor. O lançamento oficial ocorrerá em 15 de setembro, em um evento online, com suporte completo para os participantes.",NEUTRAL,sabiazinho-4,"Você é um analista financeiro. Classifique o sentimento da notícia a seguir sobre o mercado financeiro brasileiro em uma das categorias: POSITIVO, NEGATIVO ou NEUTRO.

POSITIVO = a notícia tende a ser favorável ao investidor.
NEGATIVO = a notícia tende a ser desfavorável ao investidor.
NEUTRO = impacto irrelevante ou equilibrado (efeitos positivos e negativos se anulam).

Classifique cada notícia individualmente e forneça uma breve justificativa.

Exemplo de resposta:
{
    ""sentiment"": ""POSITIVO"",
    ""justify"": ""A notícia indica melhora nas condições do mercado.""
}
",2026-08-21 16:46:55,,GENERICO
